DrugBank ID,Name,Type,UniProt ID,UniProt Name
DB00300,Tenofovir disoproxil,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00300,Tenofovir disoproxil,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00301,Flucloxacillin,SmallMoleculeDrug,O95342,Bile salt export pump
DB00313,Valproic acid,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00313,Valproic acid,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00313,Valproic acid,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB00313,Valproic acid,SmallMoleculeDrug,P53985,Monocarboxylate transporter 1
DB00313,Valproic acid,SmallMoleculeDrug,Q9Y694,Solute carrier family 22 member 7
DB00313,Valproic acid,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB00315,Zolmitriptan,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00316,Acetaminophen,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00317,Gefitinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00317,Gefitinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00318,Codeine,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00319,Piperacillin,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00319,Piperacillin,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00320,Dihydroergotamine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00321,Amitriptyline,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00328,Indomethacin,SmallMoleculeDrug,O15438,Canalicular multispecific organic anion transporter 2
DB00328,Indomethacin,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB00328,Indomethacin,SmallMoleculeDrug,O95255,Multidrug resistance-associated protein 6
DB00328,Indomethacin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00328,Indomethacin,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00328,Indomethacin,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB00328,Indomethacin,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00328,Indomethacin,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00328,Indomethacin,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00328,Indomethacin,SmallMoleculeDrug,Q96J66,ATP-binding cassette sub-family C member 11
DB00328,Indomethacin,SmallMoleculeDrug,Q9NSA0,Solute carrier family 22 member 11
DB00328,Indomethacin,SmallMoleculeDrug,Q14973,Sodium/bile acid cotransporter
DB00328,Indomethacin,SmallMoleculeDrug,Q9Y694,Solute carrier family 22 member 7
DB00328,Indomethacin,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00328,Indomethacin,SmallMoleculeDrug,O95342,Bile salt export pump
DB00331,Metformin,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00331,Metformin,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00331,Metformin,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00331,Metformin,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB00331,Metformin,SmallMoleculeDrug,Q7RTT9,Equilibrative nucleoside transporter 4
DB00331,Metformin,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB00332,Ipratropium,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB00332,Ipratropium,SmallMoleculeDrug,Q9H015,Solute carrier family 22 member 4
DB00333,Methadone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00334,Olanzapine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00335,Atenolol,SmallMoleculeDrug,O95342,Bile salt export pump
DB00338,Omeprazole,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00338,Omeprazole,SmallMoleculeDrug,O15438,Canalicular multispecific organic anion transporter 2
DB00338,Omeprazole,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00341,Cetirizine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00342,Terfenadine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00342,Terfenadine,SmallMoleculeDrug,O95342,Bile salt export pump
DB00343,Diltiazem,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00344,Protriptyline,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00345,Aminohippuric acid,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00345,Aminohippuric acid,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB00345,Aminohippuric acid,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00345,Aminohippuric acid,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00345,Aminohippuric acid,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00345,Aminohippuric acid,SmallMoleculeDrug,Q9H015,Solute carrier family 22 member 4
DB00345,Aminohippuric acid,SmallMoleculeDrug,Q9NSA0,Solute carrier family 22 member 11
DB00345,Aminohippuric acid,SmallMoleculeDrug,Q9UIG8,Solute carrier organic anion transporter family member 3A1
DB00345,Aminohippuric acid,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00345,Aminohippuric acid,SmallMoleculeDrug,P53985,Monocarboxylate transporter 1
DB00345,Aminohippuric acid,SmallMoleculeDrug,Q9Y694,Solute carrier family 22 member 7
DB00346,Alfuzosin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00349,Clobazam,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00351,Megestrol acetate,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00352,Tioguanine,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB00358,Mefloquine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00360,Sapropterin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00363,Clozapine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00363,Clozapine,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00363,Clozapine,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00363,Clozapine,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00365,Grepafloxacin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00365,Grepafloxacin,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00365,Grepafloxacin,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00365,Grepafloxacin,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00365,Grepafloxacin,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB00365,Grepafloxacin,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00368,Norepinephrine,SmallMoleculeDrug,P23975,Sodium-dependent noradrenaline transporter
DB00368,Norepinephrine,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00368,Norepinephrine,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00368,Norepinephrine,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB00368,Norepinephrine,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00368,Norepinephrine,SmallMoleculeDrug,Q01860,"POU domain, class 5, transcription factor 1"
DB00369,Cidofovir,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00370,Mirtazapine,SmallMoleculeDrug,P31645,Sodium-dependent serotonin transporter
DB00373,Timolol,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00381,Amlodipine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00382,Tacrine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00390,Digoxin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00390,Digoxin,SmallMoleculeDrug,Q6ZQN7,Solute carrier organic anion transporter family member 4C1
DB00390,Digoxin,SmallMoleculeDrug,O95342,Bile salt export pump
DB00390,Digoxin,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB00390,Digoxin,SmallMoleculeDrug,Q86UW1,Organic solute transporter subunit alpha
DB00390,Digoxin,SmallMoleculeDrug,Q86UW2,Organic solute transporter subunit beta
DB00390,Digoxin,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00391,Sulpiride,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00391,Sulpiride,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00391,Sulpiride,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB00391,Sulpiride,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB00391,Sulpiride,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00391,Sulpiride,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00391,Sulpiride,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00394,Beclomethasone dipropionate,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00394,Beclomethasone dipropionate,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00394,Beclomethasone dipropionate,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00394,Beclomethasone dipropionate,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB00396,Progesterone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00396,Progesterone,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00396,Progesterone,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00396,Progesterone,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00396,Progesterone,SmallMoleculeDrug,O95342,Bile salt export pump
DB00396,Progesterone,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00396,Progesterone,SmallMoleculeDrug,Q14973,Sodium/bile acid cotransporter
DB00396,Progesterone,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00396,Progesterone,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00396,Progesterone,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB00398,Sorafenib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00398,Sorafenib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00398,Sorafenib,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB00398,Sorafenib,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00398,Sorafenib,SmallMoleculeDrug,Q15311,RalA-binding protein 1
DB00398,Sorafenib,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00399,Zoledronic acid,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00401,Nisoldipine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00406,Gentian violet cation,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00412,Rosiglitazone,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00412,Rosiglitazone,SmallMoleculeDrug,O95342,Bile salt export pump
DB00412,Rosiglitazone,SmallMoleculeDrug,Q14973,Sodium/bile acid cotransporter
DB00413,Pramipexole,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00413,Pramipexole,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00413,Pramipexole,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00415,Ampicillin,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB00415,Ampicillin,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB00415,Ampicillin,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB00415,Ampicillin,SmallMoleculeDrug,P53985,Monocarboxylate transporter 1
DB00421,Spironolactone,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00421,Spironolactone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00421,Spironolactone,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB00421,Spironolactone,SmallMoleculeDrug,O95342,Bile salt export pump
DB00428,Streptozocin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00432,Trifluridine,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00432,Trifluridine,SmallMoleculeDrug,O00337,Sodium/nucleoside cotransporter 1
DB00432,Trifluridine,SmallMoleculeDrug,Q99808,Equilibrative nucleoside transporter 1
DB00432,Trifluridine,SmallMoleculeDrug,Q14542,Equilibrative nucleoside transporter 2
DB00434,Cyproheptadine,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00437,Allopurinol,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00437,Allopurinol,SmallMoleculeDrug,Q9Y694,Solute carrier family 22 member 7
DB00437,Allopurinol,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00437,Allopurinol,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00438,Ceftazidime,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00439,Cerivastatin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00439,Cerivastatin,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB00439,Cerivastatin,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00439,Cerivastatin,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00439,Cerivastatin,SmallMoleculeDrug,O95342,Bile salt export pump
DB00440,Trimethoprim,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00440,Trimethoprim,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB00440,Trimethoprim,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB00441,Gemcitabine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00441,Gemcitabine,SmallMoleculeDrug,Q5T3U5,Multidrug resistance-associated protein 7
DB00441,Gemcitabine,SmallMoleculeDrug,Q99808,Equilibrative nucleoside transporter 1
DB00441,Gemcitabine,SmallMoleculeDrug,O00337,Sodium/nucleoside cotransporter 1
DB00441,Gemcitabine,SmallMoleculeDrug,Q14542,Equilibrative nucleoside transporter 2
DB00441,Gemcitabine,SmallMoleculeDrug,Q9HAS3,Solute carrier family 28 member 3
DB00443,Betamethasone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00444,Teniposide,SmallMoleculeDrug,O95255,Multidrug resistance-associated protein 6
DB00444,Teniposide,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00445,Epirubicin,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00446,Chloramphenicol,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00447,Loracarbef,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB00447,Loracarbef,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB00448,Lansoprazole,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00448,Lansoprazole,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00448,Lansoprazole,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00448,Lansoprazole,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00448,Lansoprazole,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00448,Lansoprazole,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00451,Levothyroxine,SmallMoleculeDrug,Q9NYB5,Solute carrier organic anion transporter family member 1C1
DB00451,Levothyroxine,SmallMoleculeDrug,P36021,Monocarboxylate transporter 8
DB00451,Levothyroxine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00451,Levothyroxine,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB00451,Levothyroxine,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00451,Levothyroxine,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB00451,Levothyroxine,SmallMoleculeDrug,Q96BD0,Solute carrier organic anion transporter family member 4A1
DB00451,Levothyroxine,SmallMoleculeDrug,Q01650,Large neutral amino acids transporter small subunit 1
DB00451,Levothyroxine,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB00454,Meperidine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00455,Loratadine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00455,Loratadine,SmallMoleculeDrug,O95342,Bile salt export pump
DB00456,Cefalotin,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB00456,Cefalotin,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB00456,Cefalotin,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB00456,Cefalotin,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB00456,Cefalotin,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00456,Cefalotin,SmallMoleculeDrug,Q9NSA0,Solute carrier family 22 member 11
DB00456,Cefalotin,SmallMoleculeDrug,Q9Y694,Solute carrier family 22 member 7
DB00457,Prazosin,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00457,Prazosin,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00457,Prazosin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00457,Prazosin,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00458,Imipramine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00458,Imipramine,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00458,Imipramine,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB00458,Imipramine,SmallMoleculeDrug,Q9H015,Solute carrier family 22 member 4
DB00468,Quinine,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB00468,Quinine,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB00468,Quinine,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB00468,Quinine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00468,Quinine,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB00468,Quinine,SmallMoleculeDrug,Q9H015,Solute carrier family 22 member 4
DB00468,Quinine,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00469,Tenoxicam,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB00470,Dronabinol,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00470,Dronabinol,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00470,Dronabinol,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB00471,Montelukast,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB00472,Fluoxetine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00476,Duloxetine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00477,Chlorpromazine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00477,Chlorpromazine,SmallMoleculeDrug,O95342,Bile salt export pump
DB00480,Lenalidomide,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00481,Raloxifene,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB00481,Raloxifene,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB00481,Raloxifene,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB00481,Raloxifene,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB00481,Raloxifene,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
